FakeNN JSON Name,core0,core1,core2,core3,core4,core5,core6,core7,dma,Kernel Time
512x768x768w16-16-48,46512203,46512203,46512203,46512209,46512207,46512196,46512215,46512199,46515869,46512216
512x768x768w16-16-64,45549785,45549776,45549777,45549788,45549788,45549765,45549778,45549782,45553611,45549794
512x768x768w16-32-32,49555387,49555387,49555387,49555396,49555405,49555414,49555380,49555388,49559201,49555421
512x768x768w8-64-16,56862595,56862585,56862600,56862611,56862601,56862629,56862593,56862594,56866175,56862635
512x768x768w8-8-128,50110705,50110708,50110718,50110710,50110721,50110725,50110697,50110702,50114526,50110732
