FakeNN JSON Name,Global Sim E2E_cc_0,Core Complex E2E_cc_0,Sum Region Cycles_cc_0,Before Computation_cc_0,After Computation_cc_0,core0,Overlap Stall Time_cc_0,Raw Compute Time_cc_0,Sum Raw Compute + Overlap Stall_cc_0,Sum Compute+Stall+Pro+Epi_cc_0,cc_tiles_cc_0,Global Sim E2E_cc_1,Core Complex E2E_cc_1,Sum Region Cycles_cc_1,Before Computation_cc_1,After Computation_cc_1,core1,Overlap Stall Time_cc_1,Raw Compute Time_cc_1,Sum Raw Compute + Overlap Stall_cc_1,Sum Compute+Stall+Pro+Epi_cc_1,cc_tiles_cc_1,Global Sim E2E_cc_2,Core Complex E2E_cc_2,Sum Region Cycles_cc_2,Before Computation_cc_2,After Computation_cc_2,core2,Overlap Stall Time_cc_2,Raw Compute Time_cc_2,Sum Raw Compute + Overlap Stall_cc_2,Sum Compute+Stall+Pro+Epi_cc_2,cc_tiles_cc_2,Global Sim E2E_cc_3,Core Complex E2E_cc_3,Sum Region Cycles_cc_3,Before Computation_cc_3,After Computation_cc_3,core3,Overlap Stall Time_cc_3,Raw Compute Time_cc_3,Sum Raw Compute + Overlap Stall_cc_3,Sum Compute+Stall+Pro+Epi_cc_3,cc_tiles_cc_3,Global Sim E2E_cc_4,Core Complex E2E_cc_4,Sum Region Cycles_cc_4,Before Computation_cc_4,After Computation_cc_4,core4,Overlap Stall Time_cc_4,Raw Compute Time_cc_4,Sum Raw Compute + Overlap Stall_cc_4,Sum Compute+Stall+Pro+Epi_cc_4,cc_tiles_cc_4,Global Sim E2E_cc_5,Core Complex E2E_cc_5,Sum Region Cycles_cc_5,Before Computation_cc_5,After Computation_cc_5,core5,Overlap Stall Time_cc_5,Raw Compute Time_cc_5,Sum Raw Compute + Overlap Stall_cc_5,Sum Compute+Stall+Pro+Epi_cc_5,cc_tiles_cc_5,Global Sim E2E_cc_6,Core Complex E2E_cc_6,Sum Region Cycles_cc_6,Before Computation_cc_6,After Computation_cc_6,core6,Overlap Stall Time_cc_6,Raw Compute Time_cc_6,Sum Raw Compute + Overlap Stall_cc_6,Sum Compute+Stall+Pro+Epi_cc_6,cc_tiles_cc_6,Global Sim E2E_cc_7,Core Complex E2E_cc_7,Sum Region Cycles_cc_7,Before Computation_cc_7,After Computation_cc_7,core7,Overlap Stall Time_cc_7,Raw Compute Time_cc_7,Sum Raw Compute + Overlap Stall_cc_7,Sum Compute+Stall+Pro+Epi_cc_7,cc_tiles_cc_7,Kernel Time,dma,Global Sim E2E_dma,Total CC Tiles,Overlap Stall Time Total,Raw Compute Time Total,Diff from dma E2E_cc_0,Sum Regions - Core Complex E2E_cc_0,Diff from dma E2E_cc_1,Sum Regions - Core Complex E2E_cc_1,Diff from dma E2E_cc_2,Sum Regions - Core Complex E2E_cc_2,Diff from dma E2E_cc_3,Sum Regions - Core Complex E2E_cc_3,Diff from dma E2E_cc_4,Sum Regions - Core Complex E2E_cc_4,Diff from dma E2E_cc_5,Sum Regions - Core Complex E2E_cc_5,Diff from dma E2E_cc_6,Sum Regions - Core Complex E2E_cc_6,Diff from dma E2E_cc_7,Sum Regions - Core Complex E2E_cc_7
128x128x128w32-8-32,344389,344389,344133,3290,395,340703,55400,285048,340448,344133,256,344382,344382,344126,3290,389,340702,55682,284765,340447,344126,256,344381,344381,344125,3290,387,340703,56331,284117,340448,344125,256,344380,344380,344124,3290,371,340718,55412,285051,340463,344124,256,344377,344377,344121,3288,402,340686,53871,286560,340431,344121,256,344376,344376,344120,3288,376,340711,54548,285908,340456,344120,256,344375,344375,344119,3280,396,340698,53921,286522,340443,344119,256,344374,344374,344118,3280,397,340696,55118,285323,340441,344118,256,340723,344371,344371,2048,440283,2283294,18,18,11,11,10,10,9,9,6,6,5,5,4,4,3,3
128x128x128w32-8-8,537182,537182,536158,2961,396,533824,214738,318063,532801,536158,1024,537164,537164,536140,2961,383,533819,217463,315333,532796,536140,1024,537165,537165,536141,2961,384,533819,217994,314802,532796,536141,1024,537163,537163,536139,2961,373,533828,216048,316757,532805,536139,1024,537162,537162,536138,2959,376,533826,209229,323574,532803,536138,1024,537162,537162,536138,2951,390,533820,211843,320954,532797,536138,1024,537162,537162,536138,2951,390,533820,216118,316679,532797,536138,1024,537162,537162,536138,2951,381,533829,208770,324036,532806,536138,1024,533834,537160,537160,8192,1712203,2550198,22,22,4,4,5,5,3,3,2,2,2,2,2,2,2,2
128x128x128w64-16-16,321427,321427,321299,3402,562,317462,27013,290322,317335,321299,128,321411,321411,321283,3402,549,317459,27470,289862,317332,321283,128,321411,321411,321283,3402,528,317480,27263,290090,317353,321283,128,321411,321411,321283,3402,532,317476,26990,290359,317349,321283,128,321409,321409,321281,3400,521,317487,26802,290558,317360,321281,128,321409,321409,321281,3400,543,317465,25680,291658,317338,321281,128,321409,321409,321281,3392,542,317474,25662,291685,317347,321281,128,321409,321409,321281,3392,531,317485,26798,290560,317358,321281,128,317493,321399,321399,1024,213678,2325094,28,28,12,12,12,12,12,12,10,10,10,10,10,10,10,10
128x128x128w64-16-8,368165,368165,367909,3269,555,364340,57609,306476,364085,367909,256,368157,368157,367901,3269,543,364344,58203,305886,364089,367901,256,368156,368156,367900,3269,554,364332,57717,306360,364077,367900,256,368155,368155,367899,3269,556,364329,55234,308840,364074,367899,256,368152,368152,367896,3267,562,364322,56839,307228,364067,367896,256,368151,368151,367895,3267,551,364332,56619,307458,364077,367895,256,368150,368150,367894,3259,522,364368,53803,310310,364113,367894,256,368149,368149,367893,3259,527,364362,54369,309738,364107,367893,256,364368,368146,368146,2048,450393,2462296,19,19,11,11,10,10,9,9,6,6,5,5,4,4,3,3
128x128x128w64-8-16,351489,351489,351233,3320,500,347668,55934,291479,347413,351233,256,351484,351484,351228,3320,497,347666,56882,290529,347411,351228,256,351483,351483,351227,3320,492,347670,56662,290753,347415,351227,256,351482,351482,351226,3320,493,347668,56760,290653,347413,351226,256,351479,351479,351223,3318,489,347671,54053,293363,347416,351223,256,351478,351478,351222,3318,500,347659,54777,292627,347404,351222,256,351477,351477,351221,3310,499,347667,55147,292265,347412,351221,256,351476,351476,351220,3310,518,347647,54704,292688,347392,351220,256,347677,351473,351473,2048,444919,2334357,16,16,11,11,10,10,9,9,6,6,5,5,4,4,3,3
128x128x128w64-8-8,421589,421589,421077,3204,509,417875,106038,311326,417364,421077,512,421588,421588,421076,3204,509,417874,109487,307876,417363,421076,512,421587,421587,421075,3204,507,417875,107622,309742,417364,421075,512,421586,421586,421074,3204,500,417881,104795,312575,417370,421074,512,421583,421583,421071,3202,488,417892,104336,313045,417381,421071,512,421582,421582,421070,3194,483,417904,106425,310968,417393,421070,512,421581,421581,421069,3194,491,417895,108039,309345,417384,421069,512,421580,421580,421068,3194,490,417895,102382,315002,417384,421068,512,417904,421577,421577,4096,849124,2489879,12,12,11,11,10,10,9,9,6,6,5,5,4,4,3,3
128x128x128w8-128-8,400984,400984,400728,3123,428,397432,57976,339201,397177,400728,256,400988,400988,400732,3123,445,397419,59217,337947,397164,400732,256,400987,400987,400731,3123,429,397434,58507,338672,397179,400731,256,400986,400986,400730,3123,400,397462,53843,343364,397207,400730,256,400983,400983,400727,3121,416,397445,55833,341357,397190,400727,256,400982,400982,400726,3113,465,397403,52928,344220,397148,400726,256,400981,400981,400725,3113,447,397420,53703,343462,397165,400725,256,400980,400980,400724,3113,455,397411,55444,341712,397156,400724,256,397468,400977,400977,2048,447451,2729935,7,7,11,11,10,10,9,9,6,6,5,5,4,4,3,3
128x128x128w8-16-16,523380,523380,522356,2854,321,520204,216906,302275,519181,522356,1024,523362,523362,522338,2854,303,520204,215653,303528,519181,522338,1024,523363,523363,522339,2854,303,520205,214908,304274,519182,522339,1024,523361,523361,522337,2854,299,520207,212163,307021,519184,522337,1024,523360,523360,522336,2852,300,520207,211514,307670,519184,522336,1024,523360,523360,522336,2844,298,520217,211812,307382,519194,522336,1024,523360,523360,522336,2844,311,520204,213604,305577,519181,522336,1024,523360,523360,522336,2844,314,520201,214468,304710,519178,522336,1024,520217,523358,523358,8192,1711028,2442437,22,22,4,4,5,5,3,3,2,2,2,2,2,2,2,2
128x128x128w8-16-32,404579,404579,404067,2989,310,401279,108106,292662,400768,404067,512,404572,404572,404060,2989,309,401273,109405,291357,400762,404060,512,404571,404571,404059,2989,302,401279,108768,292000,400768,404059,512,404570,404570,404058,2989,305,401275,108713,292051,400764,404058,512,404567,404567,404055,2987,301,401278,109216,291551,400767,404055,512,404566,404566,404054,2987,296,401282,108045,292726,400771,404054,512,404565,404565,404053,2979,298,401287,107656,293120,400776,404053,512,404564,404564,404052,2979,294,401290,107986,292793,400779,404052,512,401291,404561,404561,4096,867895,2338260,18,18,11,11,10,10,9,9,6,6,5,5,4,4,3,3
128x128x128w8-16-64,343828,343828,343572,3212,328,340287,52132,287900,340032,343572,256,343820,343820,343564,3212,318,340289,53990,286044,340034,343564,256,343819,343819,343563,3212,319,340287,53958,286074,340032,343563,256,343818,343818,343562,3212,294,340311,52454,287602,340056,343562,256,343815,343815,343559,3210,328,340276,53097,286924,340021,343559,256,343814,343814,343558,3210,307,340296,51347,288694,340041,343558,256,343813,343813,343557,3202,325,340285,52635,287395,340030,343557,256,343812,343812,343556,3202,326,340283,52622,287406,340028,343556,256,340316,343809,343809,2048,422235,2298039,19,19,11,11,10,10,9,9,6,6,5,5,4,4,3,3
128x128x128w8-16-8,776170,776170,774122,2779,309,773081,433084,337950,771034,774122,2048,776163,776163,774115,2779,316,773067,434911,336109,771020,774115,2048,776162,776162,774114,2779,299,773083,435820,335216,771036,774114,2048,776161,776161,774113,2779,314,773067,432874,338146,771020,774113,2048,776158,776158,774110,2777,313,773067,436255,334765,771020,774110,2048,776157,776157,774109,2777,306,773073,431991,339035,771026,774109,2048,776156,776156,774108,2769,306,773080,429823,341210,771033,774108,2048,776155,776155,774107,2769,305,773080,432134,338899,771033,774107,2048,773087,776152,776152,16384,3466892,2701330,18,18,11,11,10,10,9,9,6,6,5,5,4,4,3,3
128x128x128w8-32-16,444581,444581,444069,2952,320,441308,109573,331224,440797,444069,512,444574,444574,444062,2952,349,441272,111384,329377,440761,444062,512,444573,444573,444061,2952,308,441312,110391,330410,440801,444061,512,444572,444572,444060,2952,305,441314,108498,332305,440803,444060,512,444569,444569,444057,2950,320,441298,111072,329715,440787,444057,512,444568,444568,444056,2950,315,441302,108353,332438,440791,444056,512,444567,444567,444055,2942,303,441321,108014,332796,440810,444055,512,444566,444566,444054,2942,310,441313,109101,331701,440802,444054,512,441321,444563,444563,4096,876386,2649966,18,18,11,11,10,10,9,9,6,6,5,5,4,4,3,3
128x128x128w8-32-32,374636,374636,374380,3205,329,371101,54639,316207,370846,374380,256,374626,374626,374370,3205,311,371109,54710,316144,370854,374370,256,374625,374625,374369,3205,333,371086,53745,317086,370831,374369,256,374624,374624,374368,3205,332,371086,53747,317084,370831,374368,256,374621,374621,374365,3203,333,371084,53209,317620,370829,374365,256,374620,374620,374364,3195,331,371093,52232,318606,370838,374364,256,374619,374619,374363,3195,322,371101,52417,318429,370846,374363,256,374618,374618,374362,3195,321,371101,52913,317933,370846,374362,256,371113,374615,374615,2048,427612,2539109,21,21,11,11,10,10,9,9,6,6,5,5,4,4,3,3
128x128x128w8-32-8,581281,581281,580257,2852,303,578125,220360,356742,577102,580257,1024,581285,581285,580261,2852,318,578114,223640,353451,577091,580261,1024,581284,581284,580260,2852,304,578127,223778,353326,577104,580260,1024,581283,581283,580259,2852,316,578114,217313,359778,577091,580259,1024,581280,581280,580256,2850,294,578135,219653,357459,577112,580256,1024,581279,581279,580255,2850,311,578117,219755,357339,577094,580255,1024,581278,581278,580254,2842,292,578143,216570,360550,577120,580254,1024,581278,581278,580254,2842,291,578144,215580,361541,577121,580254,1024,578145,581274,581274,8192,1756649,2860186,7,7,11,11,10,10,9,9,6,6,5,5,4,4,4,4
128x128x128w8-64-16,385189,385189,384933,3113,358,381717,54519,326943,381462,384933,256,385182,385182,384926,3113,345,381723,57391,324077,381468,384926,256,385182,385182,384926,3113,350,381718,56264,325199,381463,384926,256,385182,385182,384926,3113,336,381732,52543,328934,381477,384926,256,385180,385180,384924,3111,344,381724,53628,327841,381469,384924,256,385180,385180,384924,3111,383,381685,51947,329483,381430,384924,256,385180,385180,384924,3103,374,381702,52668,328779,381447,384924,256,385180,385180,384924,3103,362,381714,54064,327395,381459,384924,256,381737,385170,385170,2048,433024,2618651,19,19,12,12,12,12,12,12,10,10,10,10,10,10,10,10
128x128x128w8-64-8,461489,461489,460977,2946,358,458184,115212,342461,457673,460977,512,461484,461484,460972,2946,364,458173,118399,339263,457662,460972,512,461483,461483,460971,2946,341,458195,115153,342531,457684,460971,512,461482,461482,460970,2946,345,458190,109523,348156,457679,460970,512,461479,461479,460967,2944,338,458196,112806,344879,457685,460967,512,461478,461478,460966,2944,352,458181,109968,347702,457670,460966,512,461477,461477,460965,2936,327,458213,108914,348788,457702,460965,512,461476,461476,460964,2936,342,458197,112647,345039,457686,460964,512,458213,461473,461473,4096,902622,2758819,16,16,11,11,10,10,9,9,6,6,5,5,4,4,3,3
128x128x128w8-8-128,316163,316163,315907,3206,294,312662,23601,288806,312407,315907,256,316145,316145,315889,3205,276,312663,23869,288539,312408,315889,256,316146,316146,315890,3204,276,312665,23514,288896,312410,315890,256,316144,316144,315888,3203,267,312673,22290,290128,312418,315888,256,316143,316143,315887,3200,292,312650,23510,288885,312395,315887,256,316143,316143,315887,3199,286,312657,22188,290214,312402,315887,256,316143,316143,315887,3198,288,312656,22521,289880,312401,315887,256,316143,316143,315887,3197,285,312660,20719,291686,312405,315887,256,312673,316141,316141,2048,182212,2317034,22,22,4,4,5,5,3,3,2,2,2,2,2,2,2,2
128x128x128w8-8-16,758787,758787,756739,2808,312,755666,433522,320097,753619,756739,2048,758780,758780,756732,2808,308,755663,436352,317264,753616,756732,2048,758779,758779,756731,2808,295,755675,435753,317875,753628,756731,2048,758778,758778,756730,2808,300,755669,435205,318417,753622,756730,2048,758775,758775,756727,2806,296,755672,435459,318166,753625,756727,2048,758774,758774,756726,2806,293,755674,433891,319736,753627,756726,2048,758773,758773,756725,2798,311,755663,434688,318928,753616,756725,2048,758772,758772,756724,2798,312,755661,434400,319214,753614,756724,2048,755681,758769,758769,16384,3479270,2549697,18,18,11,11,10,10,9,9,6,6,5,5,4,4,3,3
128x128x128w8-8-32,516734,516734,515710,2931,296,513506,216880,295603,512483,515710,1024,516727,516727,515703,2931,289,513506,217649,294834,512483,515703,1024,516726,516726,515702,2931,287,513507,219357,293127,512484,515702,1024,516725,516725,515701,2931,308,513485,214958,297504,512462,515701,1024,516722,516722,515698,2929,303,513489,215949,296517,512466,515698,1024,516721,516721,515697,2929,295,513496,217184,295289,512473,515697,1024,516720,516720,515696,2921,296,513502,216362,296117,512479,515696,1024,516719,516719,515695,2921,292,513505,215332,297150,512482,515695,1024,513511,516716,516716,8192,1733671,2366141,18,18,11,11,10,10,9,9,6,6,5,5,4,4,3,3
128x128x128w8-8-64,399659,399659,399147,3111,317,396230,107562,288157,395719,399147,512,399654,399654,399142,3111,304,396238,108797,286930,395727,399142,512,399653,399653,399141,3111,306,396235,107527,288197,395724,399141,512,399652,399652,399140,3111,297,396243,105537,290195,395732,399140,512,399649,399649,399137,3109,287,396252,107178,288563,395741,399137,512,399648,399648,399136,3109,294,396244,104773,290960,395733,399136,512,399647,399647,399135,3101,295,396250,107643,288096,395739,399135,512,399646,399646,399134,3101,296,396248,105649,290088,395737,399134,512,396258,399643,399643,4096,854666,2311186,16,16,11,11,10,10,9,9,6,6,5,5,4,4,3,3
128x128x128w8-8-8,1212613,1212613,1208517,2743,310,1209559,837067,368397,1205464,1208517,4096,1212597,1212597,1208501,2743,293,1209560,837067,368398,1205465,1208501,4096,1212597,1212597,1208501,2743,310,1209543,837051,368397,1205448,1208501,4096,1212597,1212597,1208501,2743,310,1209543,835513,369935,1205448,1208501,4096,1212595,1212595,1208499,2741,310,1209543,832692,372756,1205448,1208499,4096,1212595,1212595,1208499,2741,308,1209545,837824,367626,1205450,1208499,4096,1212595,1212595,1208499,2733,301,1209560,838088,367377,1205465,1208499,4096,1212587,1212587,1208491,2733,299,1209554,835382,370077,1205459,1208491,4096,1209563,1212585,1212585,32768,6690684,2952963,28,28,12,12,12,12,12,12,10,10,10,10,10,10,2,2
